t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
0.9520000000000001,23.53915364950016,24.226453726870588,-1.4261988539792385,-0.8958384693669855,69.04,45.50084635049984,46.33968059030588,-0.8388342398060402
0.9605,23.745026893304843,24.214298793341175,-1.4337715266435982,-0.885970771422756,69.21000000000001,45.46497310669517,46.321448190011765,-0.8564750833165959
0.9690000000000001,23.95079654762112,24.202079848282352,-1.4412604235294113,-0.8761265214736413,69.38,45.42920345237887,46.30311977242353,-0.8739163200446569
0.9775,24.156462071375003,24.189797602941177,-1.4486657439446364,-0.8663057195196417,69.55,45.393537928624994,46.28469640441176,-0.8911584757867672
0.9860000000000001,24.36202292953088,24.177452766870587,-1.4559876871972315,-0.8565083655607572,69.72,45.35797707046912,46.26617915030588,-0.9082020798367623
0.9945,24.567478593077162,24.165046047929412,-1.4632264525951555,-0.8467344595969877,69.89,45.32252140692284,46.24756907189412,-0.9250476649712809
1.0030000000000001,24.772828539011844,24.152578152282356,-1.4703822394463664,-0.836984001628333,70.06,45.28717146098816,46.22886722842353,-0.9416957674353696
1.0115,24.978072250328122,24.140049784400002,-1.4774552470588231,-0.8272569916547933,70.23,45.25192774967188,46.2100746766,-0.9581469269281229
1.02,25.183209215999998,24.127461647058823,-1.484445674740484,-0.8175534296763689,70.4,45.21679078400001,46.191192470588234,-0.974401686588223
1.0285,25.38823893096788,24.114814441341174,-1.4913537217993076,-0.8078733156930593,70.57,45.18176106903211,46.172221662011765,-0.9904605929796517
1.0370000000000001,25.593160896124164,24.10210886663529,-1.4981795875432524,-0.7982166497048646,70.74000000000001,45.14683910387585,46.153163299952936,-1.0063241960770881
1.0455,25.797974618298845,24.089345620635292,-1.5049234712802766,-0.7885834317117849,70.91,45.11202538170115,46.134018430952935,-1.0219930492517832
1.054,26.00267961024512,24.07652539934118,-1.511585572318339,-0.7789736617138205,71.08,45.077320389754874,46.11478809901177,-1.0374677092568945
1.0625,26.207275390625,24.063648897058822,-1.5181660899653975,-0.7693873397109708,71.25,45.042724609375,46.09547334558823,-1.052748736213232
