s_m,t_s,speed_mps,road_limit_mps,traffic_limit_mps,combined_limit_mps,admissible_speed_mps,accel_mps2,x_m,y_m
2093.0,123.86394762758793,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-643.063896825076,447.0717171058643
2094.0,123.93594762758794,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-643.8936350919162,446.51356489749463
2095.0,124.00794762758794,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-644.721975386758,445.9533400898433
2096.0,124.07994762758794,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-645.5489125324777,445.3910461843136
2097.0,124.15194762758794,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-646.3744413607208,444.82668669524065
2098.0,124.22394762758795,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-647.1985567119343,444.2602651498694
2099.0,124.29594762758795,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-648.0212534354005,443.69178508833267
2100.0,124.36794762758795,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-648.8425263892673,443.121250063629
2101.0,124.43994762758796,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-649.6623704405814,442.5486636416004
2102.0,124.51194762758796,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-650.4807804653203,441.9740294009101
2103.0,124.58394762758796,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-651.2977513484241,441.39735093302033
2104.0,124.65594762758796,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-652.113277983827,440.81863184216974
2105.0,124.72794762758797,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-652.9273552744905,440.2378757453504
2106.0,124.79994762758797,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-653.7399781324341,439.6550862722863
2107.0,124.87194762758797,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-654.5511414787677,439.07026706540984
2108.0,124.94394762758797,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-655.3608402437228,438.4834217798389
2109.0,125.01594762758798,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-656.1690693666851,437.8945540833548
2110.0,125.08794762758798,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-656.9758237962249,437.3036676563786
2111.0,125.15994762758798,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-657.7810984901296,436.7107661919486
2112.0,125.23194762758799,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-658.5848884154354,436.11585339569694
2113.0,125.30394762758799,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-659.3871885484574,435.51893298582695
2114.0,125.37594762758799,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-660.1879938748227,434.9200086930888
2115.0,125.447947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-660.9872993895005,434.31908426075773
2116.0,125.519947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-661.785100096834,433.7161634446094
2117.0,125.591947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-662.5813910105712,433.11125001289685
2118.0,125.663947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-663.3761671538966,432.5043477463271
2119.0,125.735947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-664.1694235594621,431.89546043803745
2120.0,125.807947627588,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-664.9611552694173,431.2845918935715
2121.0,125.87994762758801,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-665.7513573354421,430.6717459308555
2122.0,125.95194762758801,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-666.5400248187757,430.05692638017496
2123.0,126.02394762758802,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-667.3271527902491,429.4401370841501
2124.0,126.09594762758802,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-668.1127363303151,428.82138189771183
2125.0,126.16794762758802,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-668.896770529079,428.2006646880782
2126.0,126.23994762758802,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-669.6792504863297,427.57798933472964
2127.0,126.31194762758803,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-670.4601713115699,426.95335972938517
2128.0,126.38394762758803,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-671.2395281240472,426.32677977597757
2129.0,126.45594762758803,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-672.0173160527838,425.69825339063
2130.0,126.52794762758803,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-672.7935302366079,425.0677845016297
2131.0,126.59994762758804,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-673.5681658241833,424.4353770494057
2132.0,126.67194762758804,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-674.3412179740401,423.8010349865022
2133.0,126.74394762758804,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-675.1126818546047,423.16476227755516
2134.0,126.81594762758805,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-675.8825526442306,422.5265628992669
2135.0,126.88794762758805,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-676.6508255312278,421.8864408403815
2136.0,126.95994762758805,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-677.4174957138932,421.24440010165966
2137.0,127.03194762758805,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-678.182558400541,420.60044469585387
2138.0,127.10394762758806,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-678.9460088095311,419.9545786476836
2139.0,127.17594762758806,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-679.7078421693019,419.30680599380923
2140.0,127.24794762758806,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-680.4680537183967,418.6571307828079
2141.0,127.31994762758806,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-681.226638705496,418.0055570751475
2142.0,127.39194762758807,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-681.9835923894461,417.3520889431616
2143.0,127.46394762758807,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-682.738910039289,416.696730471024
2144.0,127.53594762758807,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-683.4925869342917,416.0394857547228
2145.0,127.60794762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-684.2446183639763,415.3803589020356
2146.0,127.67994762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-684.9949996281487,414.71935403250274
2147.0,127.75194762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-685.7437260369281,414.05647527740285
2148.0,127.82394762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-686.4907929107774,413.39172677972584
2149.0,127.89594762758809,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-687.2361955805309,412.7251126941477
2150.0,127.96794762758809,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-687.9799293874241,412.0566371870042
2151.0,128.03994762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-688.7219896831235,411.38630443626516
2152.0,128.11194762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-689.4623718297544,410.7141186315081
2153.0,128.18394762758808,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-690.2010711999311,410.04008397389197
2154.0,128.25594762758809,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-690.9380831767844,409.3642046761315
2155.0,128.3279476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-691.6734031539925,408.6864849624697
2156.0,128.3999476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-692.4070265358074,408.0069290686529
2157.0,128.4719476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-693.1389487370856,407.3255412419031
2158.0,128.5439476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-693.8691651833157,406.642325740892
2159.0,128.6159476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-694.5976713106472,405.9572868357142
2160.0,128.6879476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-695.3244625659192,405.2704288078608
2161.0,128.7599476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-696.049534406689,404.581755950192
2162.0,128.8319476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-696.7728823012596,403.891272566911
2163.0,128.9039476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-697.4945017287091,403.198982973537
2164.0,128.9759476275881,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-698.2143881789186,402.5048914968771
2165.0,129.04794762758812,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-698.9325371525999,401.80900247500136
2166.0,129.11994762758812,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-699.6489441613243,401.1113202572136
2167.0,129.19194762758812,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-700.3636047275504,400.4118492040255
2168.0,129.26394762758812,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-701.076514384652,399.7105936871288
2169.0,129.33594762758813,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-701.7876686769459,399.0075580893682
2170.0,129.40794762758813,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-702.4970631597203,398.30274680471393
2171.0,129.47994762758813,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-703.2046933992622,397.5961642382341
2172.0,129.55194762758813,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-703.9105549728843,396.88781480606775
2173.0,129.62394762758814,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-704.6146434689542,396.1777029353963
2174.0,129.69594762758814,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-705.3169544869215,395.46583306441676
2175.0,129.76794762758814,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-706.0174836373444,394.75220964231335
2176.0,129.83994762758815,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-706.716226541918,394.0368371292302
2177.0,129.91194762758815,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-707.4131788335012,393.31971999624324
2178.0,129.98394762758815,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-708.108336156145,392.60086272533204
2179.0,130.05594762758815,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-708.8016941651177,391.88026980935257
2180.0,130.12794762758816,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-709.4932485269346,391.1579457520077
2181.0,130.19994762758816,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-710.1829949193828,390.4338950678209
2182.0,130.27194762758816,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-710.8709290315498,389.7081222821064
2183.0,130.34394762758816,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-711.5570465638496,388.98063193094174
2184.0,130.41594762758817,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-712.2413432280496,388.2514285611392
2185.0,130.48794762758817,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-712.9238147472983,387.5205167302176
2186.0,130.55994762758817,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-713.6044568561506,386.7879010063734
2187.0,130.63194762758818,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-714.2832653005958,386.05358596845235
2188.0,130.70394762758818,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-714.960235838083,385.3175762059215
2189.0,130.77594762758818,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-715.635364237549,384.57987631883896
2190.0,130.84794762758818,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-716.308646279443,383.84049091782697
2191.0,130.9199476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-716.9800777557548,383.0994246240417
2192.0,130.9919476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-717.6496544700396,382.3566820691452
2193.0,131.0639476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-718.3173722374454,381.612267895276
2194.0,131.1359476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-718.983226884738,380.86618675502007
2195.0,131.2079476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-719.6472142503283,380.11844331138235
2196.0,131.2799476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-720.3093301842973,379.36904223775673
2197.0,131.3519476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-720.9695705484226,378.6179882178976
2198.0,131.4239476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-721.627931216204,377.8652859458902
2199.0,131.4959476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-722.2844080728896,377.1109401261212
2200.0,131.5679476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-722.9389970155012,376.3549554732495
2201.0,131.6399476275882,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-723.5916939528595,375.59733671217685
2202.0,131.71194762758822,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-724.2424948056116,374.8380885780177
2203.0,131.78394762758822,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-724.8913955062541,374.07721581607063
2204.0,131.85594762758822,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-725.5383919991591,373.31472318178817
2205.0,131.92794762758822,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-726.1834802406013,372.55061544074636
2206.0,131.99994762758823,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-726.8266561987812,371.7848973686163
2207.0,132.07194762758823,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-727.4679158538506,371.0175737511338
2208.0,132.14394762758823,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-728.1072551979394,370.24864938406853
2209.0,132.21594762758824,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-728.7446702351785,369.47812907319513
2210.0,132.28794762758824,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-729.3801569817261,368.7060176342633
2211.0,132.35994762758824,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-730.0137114657919,367.93231989296726
2212.0,132.43194762758824,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-730.6453297276627,367.1570406849148
2213.0,132.50394762758825,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-731.275007819726,366.3801848555991
2214.0,132.57594762758825,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-731.9027418064964,365.60175726036596
2215.0,132.64794762758825,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-732.5285277646379,364.8217627643859
2216.0,132.71994762758825,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-733.152361782991,364.0402062426213
2217.0,132.79194762758826,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-733.7742399625944,363.25709257979827
2218.0,132.86394762758826,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-734.3941584167117,362.4724266703749
2219.0,132.93594762758826,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-735.0121132708549,361.6862134185101
2220.0,133.00794762758827,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-735.6281006628078,360.8984577380345
2221.0,133.07994762758827,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-736.2421167426514,360.1091645524181
2222.0,133.15194762758827,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-736.8541576727871,359.31833879474135
2223.0,133.22394762758827,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-737.4642196279614,358.525985407662
2224.0,133.29594762758828,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-738.0722987952887,357.73210934338647
2225.0,133.36794762758828,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-738.6783913742761,356.9367155636379
2226.0,133.43994762758828,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-739.2824935768472,356.1398090396244
2227.0,133.51194762758828,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-739.8846016273653,355.341394752009
2228.0,133.5839476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-740.4847117626568,354.5414776908787
2229.0,133.6559476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-741.0828202320354,353.7400628557127
2230.0,133.7279476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-741.6789232973251,352.9371552553506
2231.0,133.7999476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-742.2730172328838,352.1327599079626
2232.0,133.8719476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-742.8650983256259,351.32688184101727
2233.0,133.9439476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-743.455162875047,350.51952609124953
2234.0,134.0159476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-744.0432071932455,349.7106977046301
2235.0,134.0879476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-744.6292276049463,348.90040173633383
2236.0,134.1599476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-745.2132204475236,348.0886432507083
2237.0,134.2319476275883,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-745.7951820710241,347.27542732124084
2238.0,134.30394762758831,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-746.3751088381894,346.46075903052883
2239.0,134.37594762758832,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-746.9529971244795,345.644643470246
2240.0,134.44794762758832,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-747.5288433180939,344.8270857411124
2241.0,134.51994762758832,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-748.1026438199964,344.00809095286064
2242.0,134.59194762758833,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-748.6743950439354,343.18766422420583
2243.0,134.66394762758833,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-749.2440934164675,342.3658106828125
2244.0,134.73594762758833,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-749.8117353769801,341.5425354652622
2245.0,134.80794762758833,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-750.3773173777123,340.7178437170228
2246.0,134.87994762758834,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-750.9408358837788,339.8917405924145
2247.0,134.95194762758834,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-751.5022873731907,339.0642312545798
2248.0,135.02394762758834,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-752.0616683368781,338.23532087544874
2249.0,135.09594762758834,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-752.6189752787117,337.40501463570877
2250.0,135.16794762758835,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-753.1742047155246,336.5733177247714
2251.0,135.23994762758835,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-753.7273531771351,335.74023534073945
2252.0,135.31194762758835,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-754.2784172063672,334.90577269037476
2253.0,135.38394762758836,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-754.8273933590722,334.0699349890665
2254.0,135.45594762758836,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-755.3742782041508,333.23272746079783
2255.0,135.52794762758836,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-755.9190683235748,332.3941553381125
2256.0,135.59994762758836,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-756.4617603124077,331.55422386208386
2257.0,135.67194762758837,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-757.0023507788262,330.7129382822812
2258.0,135.74394762758837,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-757.5408363441416,329.8703038567363
2259.0,135.81594762758837,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-758.0772136428211,329.02632585191134
2260.0,135.88794762758837,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-758.6114793225083,328.18100954266646
2261.0,135.95994762758838,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-759.1436300440442,327.334360212226
2262.0,136.03194762758838,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-759.6736624814888,326.48638315214504
2263.0,136.10394762758838,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-760.2015733221408,325.637083662278
2264.0,136.17594762758839,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-760.7273592665596,324.7864670507432
2265.0,136.2479476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-761.2510170285841,323.93453863389254
2266.0,136.3199476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-761.7725433353557,323.0813037362751
2267.0,136.3919476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-762.2919349273365,322.2267676906065
2268.0,136.4639476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-762.8091885583302,321.37093583773463
2269.0,136.5359476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-763.324300995504,320.5138135266051
2270.0,136.6079476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-763.8372690194062,319.65540611423023
2271.0,136.6799476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-764.348089423989,318.7957189656529
2272.0,136.7519476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-764.856759016626,317.9347574539156
2273.0,136.8239476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-765.3632746181341,317.07252696002445
2274.0,136.8959476275884,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-765.8676330627927,316.2090328729174
2275.0,136.96794762758842,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-766.3698311983625,315.3442805894301
2276.0,137.03994762758842,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-766.8698658861072,314.47827551426116
2277.0,137.11194762758842,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-767.3677340008119,313.61102305993916
2278.0,137.18394762758842,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-767.8634324308023,312.7425286467894
2279.0,137.25594762758843,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-768.3569580779644,311.87279770289956
2280.0,137.32794762758843,13.88888888888889,24.49489742783178,13.88888888888889,13.88888888888889,13.88888888888889,0.0,-768.848307857765,311.0018356640845
