t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
1.21,24.199999996833434,0.0002534285574643857,4.927199874111636e-05,0.00018690323648242716,7.514499121898735e-05,7.514499121898735e-05,1.290114039474435e-05,2.6553730701678575e-05,0.003738064729648543
1.22,24.39999999658122,0.0002634721434483396,5.117521994334864e-05,0.00019371828635863405,7.799450808171174e-05,7.799450808171173e-05,1.4054419515492336e-05,2.888878411180179e-05,0.003874365727172681
1.23,24.599999996309155,0.00027390345329936287,5.3150553788450126e-05,0.0002013231323131518,8.092979915292341e-05,8.09297991529234e-05,1.5285816307415334e-05,3.1380930606359904e-05,0.004026462646263036
1.24,24.799999996015668,0.00028473771494408134,5.520613188356144e-05,0.00020976434836547314,8.395102858175972e-05,8.395102858175972e-05,1.6594580063410693e-05,3.4028670412638985e-05,0.004195286967309463
1.25,24.999999995698992,0.0002959918286966484,5.735054396986184e-05,0.00021908699235792794,8.705705721252034e-05,8.705705721252034e-05,1.4450167977110288e-05,2.977090652634578e-05,0.0043817398471585585
1.26,25.199999995357214,0.0003076835208062003,5.9578797374269705e-05,0.00022653884815965054,9.043144670344792e-05,9.043144670344793e-05,1.5751610851173692e-05,3.2407536169381866e-05,0.004530776963193011
1.27,25.399999994988413,0.0003198286158138526,6.188606737417844e-05,0.0002348873226275858,9.390790938831973e-05,9.390790938831973e-05,1.7147514842414988e-05,3.523410877871317e-05,0.004697746452551716
1.28,25.599999994590505,0.0003324438329088056,6.428160845516318e-05,0.0002441898839771016,9.748792604601122e-05,9.748792604601123e-05,1.8637147443257288e-05,3.8249174146974686e-05,0.0048837976795420325
1.29,25.79999999416117,0.00034554779907197615,6.677524119507647e-05,0.0002545022881560649,0.00010117151667363859,0.00010117151667363859,2.0219628278008467e-05,4.145097172275332e-05,0.005090045763121298
1.3,25.999999993697802,0.0003591611605523688,6.937733469489331e-05,0.00026587848984553256,0.00010495712907711987,0.00010495712907711987,1.7617534778191623e-05,3.628464084715444e-05,0.0053175697969106515
1.31,26.199999993197583,0.000373305556071101,7.208179601588808e-05,0.0002749834235424048,0.00010906699384755973,0.00010906699384755973,1.9189505825188168e-05,3.946968158885193e-05,0.005499668470848096
1.32,26.39999999265768,0.00038800031093897617,7.488273004669747e-05,0.0002851694281163268,0.00011329948779541268,0.00011329948779541268,2.0875162049863873e-05,4.2883318977681876e-05,0.005703388562326535
1.33,26.59999999207502,0.0004032658239247153,7.779129426669336e-05,0.0002965056272674078,0.0001176562601193821,0.0001176562601193821,2.2673667777220745e-05,4.652389815563531e-05,0.005930112545348156
